ExciseTaxNbr,Month,Day,Year,SalePrice,PropertyType,PropertyClass,PrincipalUse,SaleInstrument,SaleReason,AFHistoricProperty
1585228,12,18,1997,0,3,0,0,22,8,False
2945805,5,16,2018,0,3,8,6,15,18,False
2060972,8,6,2004,427000,3,8,6,3,1,False
1050497,3,17,1989,96990,2,8,0,2,1,False
1795186,1,2,2001,0,3,8,6,15,14,False
1516436,11,20,1996,221900,2,8,6,3,1,False
2504287,8,1,2011,149950,3,8,6,4,1,False
2335297,12,18,2007,0,3,8,6,15,5,False
771477,4,26,1984,31500,3,3,0,2,1,False
2739874,6,22,2015,228000,3,8,6,3,1,False
2871577,6,7,2017,785000,11,3,2,3,1,False
2949677,8,14,2018,0,3,8,6,15,13,False
2554401,5,30,2012,0,3,2,4,3,18,False
2612063,6,7,2013,0,3,8,6,15,11,False
686327,8,18,1982,180000,3,8,0,10,8,False
1505993,5,17,1996,0,3,0,0,15,5,False
3007553,8,27,2019,25000,1,7,6,3,1,False
2753998,8,29,2015,0,2,8,6,15,1,False
1251273,6,5,1992,0,3,8,0,15,9,False
2541582,4,27,2012,127000,3,8,6,3,1,False
2295218,6,27,2007,722962,2,3,2,3,1,False
2091218,12,14,2004,0,2,3,2,15,10,False
1682127,4,26,1999,261240,2,8,6,3,1,False
2422225,12,1,2009,163000,3,3,2,3,1,False
1611475,5,11,1998,0,3,8,0,15,18,False
1810949,3,28,2001,840000,1,7,6,3,1,False
1810949,3,28,2001,840000,1,7,6,3,1,False
1810949,3,28,2001,840000,1,7,6,3,1,False
1810949,3,28,2001,840000,1,7,6,3,1,False
1810949,3,28,2001,840000,1,7,6,3,1,False
2595730,3,21,2013,231300,0,3,2,18,4,False
2200849,4,14,2006,599950,3,8,6,3,1,False
2946812,8,7,2018,718000,3,3,2,3,1,False
3092352,12,29,2020,0,11,8,6,15,18,False
3041608,3,18,2020,896900,3,8,6,3,1,False
1702340,7,26,1999,300000,3,8,6,3,1,False
2629463,9,3,2013,270000,3,2,7,3,1,False
1953008,4,21,2003,188000,3,8,6,3,1,False
2811873,7,25,2016,680000,3,8,6,3,1,False
1291223,1,28,1993,9500,0,0,0,0,0,False
2847166,1,23,2017,0,3,8,6,15,18,False
2740526,6,30,2015,0,3,8,6,15,14,False
2177387,12,14,2005,265000,3,8,6,3,1,False
2827407,10,11,2016,0,3,8,6,15,13,False
1432044,6,1,1995,350000,3,8,6,2,1,False
2154886,9,9,2005,274950,2,8,6,3,1,False
1571415,8,20,1997,0,3,8,6,15,6,False
3092650,11,18,2020,0,11,8,6,27,18,False
1278433,11,5,1992,0,3,8,0,15,18,False
1773327,8,28,2000,0,3,2,6,27,8,False
1987381,4,4,2003,0,3,8,6,15,11,False
2761954,10,13,2015,185000,3,8,6,3,1,False
2633864,9,3,2013,3535000,1,1,7,3,1,False
2633864,9,3,2013,3535000,1,1,7,3,1,False
2633864,9,3,2013,3535000,1,1,7,3,1,False
2633864,9,3,2013,3535000,1,1,7,3,1,False
2965655,12,10,2018,160000,1,7,6,3,1,False
1882921,4,29,2002,358000,3,8,6,3,1,False
1023144,9,15,1988,129000,3,8,0,2,1,False
2365982,9,15,2008,0,3,8,6,15,5,False
2408918,9,17,2009,621990,2,8,6,3,12,False
961610,8,18,1987,177268,3,8,0,2,1,False
3000828,7,17,2019,460000,11,8,6,3,1,False
2814989,8,8,2016,0,3,3,2,2,14,False
2212631,5,25,2006,950000,3,2,11,3,1,False
1924284,11,22,2002,356000,3,8,6,3,1,False
2245763,10,22,2006,460990,2,3,2,3,1,False
2724182,4,7,2015,620000,2,8,6,3,1,False
2580736,12,7,2012,169000,3,8,6,3,1,False
2254611,11,29,2006,265555,5,3,2,3,1,False
1279481,10,5,1992,0,3,8,0,2,18,False
1833865,7,23,2001,0,3,8,6,15,10,False
2042562,5,24,2004,0,3,8,6,15,18,False
2323555,11,27,2007,730000,3,8,6,3,1,False
2512715,9,29,2011,565000,3,8,6,3,5,False
2584206,12,26,2007,0,3,8,6,24,18,False
1324335,8,10,1993,1905153,1,1,0,2,1,False
1324335,8,10,1993,1905153,1,1,0,2,1,False
806943,11,23,1984,0,3,8,6,15,9,False
1772709,8,10,2000,96000,3,3,2,3,1,False
1036757,12,14,1988,88000,2,8,0,2,1,False
2188240,2,9,2006,1164000,3,8,6,3,1,False
1845679,9,28,2001,135000,1,7,0,3,1,False
2674168,6,6,2014,0,3,8,6,24,8,False
1257803,5,12,1992,0,1,7,0,2,18,False
1976281,7,22,2003,389000,3,8,6,3,1,False
2830030,3,22,2016,0,3,8,6,15,11,False
2233059,8,7,2006,225900,3,3,2,3,1,False
1958849,5,12,2003,283000,3,8,6,3,1,False
2280502,4,23,2007,719900,2,8,6,3,1,False
2780471,2,8,2016,720000,3,8,6,3,1,False
1234247,3,4,1992,275000,2,8,0,10,1,False
1234247,3,4,1992,275000,2,8,0,10,1,False
1234247,3,4,1992,275000,2,8,0,10,1,False
1505460,9,10,1996,71000,3,8,6,3,1,False
1420710,3,7,1995,125000,1,7,6,2,1,False
2503324,7,11,2011,158000,3,8,6,22,1,False
2503324,7,11,2011,158000,3,8,6,22,1,False
2503324,7,11,2011,158000,3,8,6,22,1,False
1395188,9,12,1994,152000,3,8,0,2,1,False
2154638,9,9,2005,225225,3,8,6,3,1,False
2949968,8,16,2018,0,14,3,2,15,1,False
2912104,1,17,2018,278250,3,8,6,18,4,False
1414126,1,24,1995,88500,3,8,6,2,1,False
2057360,7,21,2004,298500,3,3,2,3,1,False
2584433,1,9,2013,236000,3,3,2,3,1,False
2465018,10,22,2010,0,3,8,6,15,8,False
1784524,10,19,2000,0,3,8,6,15,10,False
2484304,3,24,2011,0,3,3,2,15,18,False
1841853,9,12,2001,206000,3,9,6,3,1,False
2012771,12,29,2003,500000,3,2,11,3,1,False
1450577,9,21,1995,460000,3,8,6,3,1,False
3101273,2,18,2021,2312000,11,8,6,2,1,False
1711940,9,2,1999,0,3,8,6,15,11,False
1841512,9,10,2001,264950,2,3,2,3,1,False
1803836,2,26,2001,0,3,8,6,15,10,False
1418134,2,23,1995,127500,3,8,6,2,1,False
1331111,7,13,1993,0,3,8,0,15,9,False
2522004,3,16,2011,0,3,8,6,22,5,False
1653287,11,25,1998,299000,3,8,6,3,1,False
1235901,3,10,1992,182000,3,8,0,2,1,False
927501,2,20,1987,85000,3,8,0,2,1,False
2116585,4,13,2005,459000,3,8,6,3,1,False
1646838,10,22,1998,0,3,8,6,15,5,False
3006939,8,14,2019,580000,11,8,6,3,1,False
2776091,1,7,2015,0,3,8,6,15,11,False
2153668,9,1,2005,239500,3,3,2,3,1,False
2894110,9,26,2017,0,3,8,6,15,18,False
1624336,6,15,1998,0,1,0,10,24,8,False
2702666,11,5,2014,0,3,8,6,15,5,False
2984295,3,26,2019,300000,14,3,2,3,1,False
2421663,12,8,2009,0,3,8,6,18,4,False
666650,2,1,1982,83500,3,8,6,2,1,False
1878088,3,25,2002,209183,3,8,6,15,1,False
2347099,5,8,2008,399950,3,8,6,3,1,False
1937022,1,23,2003,0,3,3,2,15,13,False
2750683,8,17,2015,365000,3,8,6,3,1,False
2071214,9,17,2004,195000,3,8,6,3,1,False
2666878,5,6,2014,0,3,3,2,15,14,False
2240144,9,21,2006,776000,3,8,6,3,1,False
2163463,10,11,2005,133950,3,3,2,3,1,False
1394871,8,29,1994,0,3,8,6,15,4,False
1622041,6,24,1998,145000,3,2,11,3,5,False
1645008,10,19,1998,0,3,8,6,4,8,False
2434661,3,29,2010,218000,3,3,2,3,1,False
1436036,6,26,1995,17500,0,0,0,0,0,False
1353071,12,17,1993,0,1,7,0,2,4,False
1956916,4,30,2003,0,3,8,6,15,11,False
1539920,4,18,1997,216650,3,8,6,3,1,False
1564632,6,4,1997,22500,0,0,0,3,1,False
1564632,6,4,1997,22500,0,0,0,3,1,False
1341776,11,2,1993,0,3,8,0,2,18,False
2393655,5,21,2009,307500,3,8,6,3,1,False
1121111,3,6,1990,205900,3,8,0,2,1,False
2527330,1,10,2012,0,3,8,6,15,13,False
2323148,11,28,2007,348000,3,8,6,3,1,False
2353786,7,2,2008,0,3,3,2,15,18,False
2959247,10,25,2018,643000,14,3,2,3,1,False
1345637,11,18,1993,0,3,8,0,15,9,False
1593653,2,11,1998,0,1,0,10,2,14,False
1593653,2,11,1998,0,1,0,10,2,14,False
1593653,2,11,1998,0,1,0,10,2,14,False
1430134,4,1,1995,0,3,8,0,15,18,False
1688214,5,26,1999,995000,3,8,6,3,1,False
2208736,5,19,2006,286000,3,8,6,3,1,False
2812479,7,21,2016,360000,3,8,6,3,1,False
2025676,3,11,2004,0,3,2,4,3,5,False
2902652,11,14,2017,855000,3,7,6,3,1,False
2268928,2,23,2007,220000,3,3,2,3,1,False
2865840,5,19,2017,425000,11,8,6,3,1,False
2085283,11,15,2004,0,3,8,6,3,5,False
1946915,3,19,2003,334950,3,8,6,3,1,False
827326,4,26,1985,0,3,8,0,2,1,False
827326,4,26,1985,0,3,8,0,2,1,False
827326,4,26,1985,0,3,8,0,2,1,False
827326,4,26,1985,0,3,8,0,2,1,False
2206742,5,9,2006,1495000,3,2,11,3,1,False
2206742,5,9,2006,1495000,3,2,11,3,1,False
2206742,5,9,2006,1495000,3,2,11,3,1,False
2206742,5,9,2006,1495000,3,2,11,3,1,False
946835,6,9,1987,95000,3,8,0,2,1,False
3066287,7,30,2020,646000,11,8,6,2,1,False
3058888,7,14,2020,1750000,11,8,6,2,1,False
2417513,11,4,2009,350000,3,8,6,3,1,False
1397641,9,21,1994,139500,3,8,0,2,1,False
2184807,1,26,2006,420000,3,8,6,3,1,False
1225635,1,6,1992,108000,3,8,0,2,1,False
1433759,6,14,1995,242000,3,8,6,2,1,False
2951176,8,16,2018,3342500,3,3,2,3,18,False
2963914,11,7,2018,0,11,8,6,3,1,False
1396398,9,19,1994,105000,3,8,6,2,1,False
884112,6,30,1986,1500000,3,2,0,2,1,False
2685571,7,14,2014,0,3,8,6,2,5,False
2209092,5,19,2006,715000,3,8,6,3,1,False
2079845,9,23,2004,0,3,8,6,3,16,False
2343479,4,24,2008,630000,3,8,6,3,1,False
1046112,2,15,1989,96500,3,8,0,2,1,False
1384119,6,29,1994,215000,3,8,6,2,1,False
2926103,4,17,2018,420000,3,8,6,3,1,False
2797626,5,6,2016,0,3,8,6,15,18,False
2790514,4,7,2016,471500,3,8,6,3,1,False
2433520,3,19,2010,628000,2,8,6,3,1,False
2395653,6,1,2009,190000,3,3,2,3,1,False
3094615,12,10,2020,750000,11,8,6,2,1,False
2823781,9,20,2016,21000,99,7,6,3,1,False
2667568,5,7,2014,170300,3,3,2,3,1,False
3052402,6,8,2020,0,11,8,6,27,18,False
1699619,7,12,1999,192500,3,8,6,3,1,False
2628689,8,21,2013,207300,3,8,6,4,1,False
2213029,6,5,2006,259000,3,8,6,3,1,False
1351485,12,22,1993,145000,3,8,0,2,1,False
1889783,5,30,2002,239251,2,8,6,3,1,False
2549242,6,19,2012,0,3,8,6,18,4,False
2252968,10,19,2006,0,3,8,6,15,5,False
2917646,3,2,2018,24850000,59,2,7,3,1,False
2917646,3,2,2018,24850000,59,2,7,3,1,False
2917646,3,2,2018,24850000,59,2,7,3,1,False
1463583,12,21,1995,110000,3,8,6,3,1,False
2147778,8,10,2005,350000,3,8,6,3,1,False
2214414,6,9,2006,469900,3,3,2,3,1,False
2436514,3,24,2010,0,3,8,6,27,5,False
2686662,8,25,2014,330000,3,7,6,3,18,False
1496223,7,14,1996,187500,2,3,2,3,1,False
2874256,6,30,2017,4198000,3,2,7,3,1,False
2874256,6,30,2017,4198000,3,2,7,3,1,False
1747484,4,10,2000,0,3,8,6,15,10,False
1798136,1,16,2001,0,0,3,2,15,13,False
2494815,5,31,2011,492000,3,8,6,3,1,False
1721227,11,8,1999,510000,3,8,6,3,1,False
1904334,5,29,2002,0,1,0,10,15,18,False
1726669,12,14,1999,6545000,3,2,4,3,1,False
2829052,10,12,2016,160000,11,8,6,3,1,False
1310106,5,19,1993,191800,3,8,6,2,1,False
2961748,10,30,2018,299000,11,8,6,3,1,False
2972913,2,3,2019,0,11,8,6,15,1,False
2259867,1,4,2007,0,3,3,2,15,13,False
1364736,3,21,1994,136500,3,8,0,2,1,False
1489979,5,23,1996,0,3,8,6,15,11,False
3012274,9,24,2019,0,11,8,6,15,1,False
2030889,4,12,2004,245000,3,3,2,3,5,False
1949399,3,26,2003,0,3,8,6,15,10,False
1359891,2,3,1994,1093890,3,2,0,2,1,False
2579554,12,13,2012,455000,3,8,6,3,1,False
1727365,11,23,1999,0,3,8,6,2,5,False
1556371,7,18,1997,132542,3,8,0,18,4,False
1900770,7,19,2002,336000,3,8,6,3,1,False
2291595,6,13,2007,410000,3,8,6,3,1,False
2582896,12,26,2012,0,3,8,6,15,11,False
2902315,11,15,2017,650000,3,8,6,3,1,False
2757821,9,22,2015,181315,4,9,6,18,4,False
2514447,10,13,2011,0,3,8,6,15,10,False
1992944,9,30,2003,200000,1,7,6,3,1,False
1993189,12,22,2002,0,3,8,0,19,16,False
2089529,12,10,2004,0,3,8,6,15,14,False
2223764,7,19,2006,389950,3,8,6,3,1,False
3054617,6,26,2020,741000,11,8,6,2,1,False
2447676,6,10,2010,279175,2,8,6,3,1,False
1533879,3,10,1997,0,3,8,6,15,10,False
2275027,3,21,2007,0,3,3,2,15,10,False
1039455,12,28,1988,124000,2,8,0,2,1,False
2446490,6,14,2010,350000,3,8,6,3,1,False
2842157,12,27,2016,445000,11,8,6,3,1,False
1403462,10,14,1994,0,3,8,6,15,9,False
1293126,2,5,1993,60500,2,3,2,2,1,False
1291336,10,27,1992,0,3,8,0,15,18,False
1731956,1,12,2000,160000,3,8,6,3,1,False
2872905,5,11,2017,0,3,8,6,15,11,False
2507167,8,23,2011,0,3,8,6,18,4,False
2109135,3,15,2005,450000,3,8,6,3,1,False
2217810,6,20,2006,515000,3,8,6,3,1,False
2819458,8,23,2016,412500,11,8,6,3,1,False
2631823,5,21,2013,500,11,8,6,26,1,False
2452770,7,27,2010,475000,3,8,6,3,1,False
2592771,3,1,2013,139050,3,3,2,3,1,False
2589494,2,14,2013,350000,3,8,6,15,1,False
2296793,7,5,2007,0,3,8,6,15,10,False
2628318,8,22,2013,0,3,8,6,15,18,False
1089779,9,14,1989,0,1,7,0,2,18,False
2417284,10,26,2009,270000,2,3,2,3,1,False
948106,6,15,1987,117800,2,3,0,2,1,False
1210777,9,18,1991,119950,3,8,0,2,1,False
3094218,1,9,2021,0,11,8,6,15,18,False
1583576,12,5,1997,157000,3,8,6,3,1,False
2140705,7,5,2005,0,3,3,2,15,11,False
2525209,12,5,2011,0,3,8,6,15,18,False
3062739,7,15,2020,0,11,8,6,15,18,False
1966127,6,13,2003,0,3,2,4,3,18,False
2904260,11,21,2017,0,3,8,6,15,18,False
1779274,9,20,2000,210000,3,3,2,3,1,False
2102239,2,9,2005,224900,3,8,6,3,8,False
2646768,12,18,2013,700000,3,3,2,3,1,False
3083078,11,11,2020,0,11,8,6,15,18,False
2465452,10,25,2010,0,3,8,6,15,18,False
1708748,8,30,1999,216800,2,8,6,3,1,False
2201328,4,10,2006,866990,2,8,6,3,1,False
1813787,4,23,2001,368500,2,8,6,3,1,False
1554769,7,14,1997,450000,3,0,1,10,1,False
3057233,7,2,2020,1550000,10,8,6,2,1,False
2494330,4,13,2011,0,3,8,6,15,5,False
1591198,1,23,1998,111000,3,3,2,3,1,False
2229243,8,7,2006,320000,3,8,6,3,1,False
1306059,4,29,1993,325000,3,2,0,2,1,False
2991040,5,29,2019,450000,3,8,6,3,1,False
1642939,10,6,1998,114376,3,8,6,10,1,False
2976129,1,23,2019,0,11,8,6,3,1,False
927432,2,19,1987,76500,3,8,0,2,1,False
1366542,3,29,1994,0,3,8,0,26,18,False
1534860,3,25,1997,285000,2,8,6,3,1,False
1370017,4,12,1994,130000,3,8,6,2,8,False
1515719,11,7,1996,0,3,8,6,15,18,False
3047869,5,16,2020,0,3,8,6,15,13,False
1463204,12,20,1995,79000,1,7,6,3,1,False
1985266,8,28,2003,0,3,8,6,15,18,False
1296718,2,9,1993,0,3,8,6,2,8,False
1914351,10,3,2002,85000,1,0,0,3,1,False
1716390,10,1,1999,0,3,8,6,15,10,False
2851462,2,17,2017,245000,3,3,2,15,8,False
2635455,10,9,2013,321000,3,8,6,3,1,False
2839652,12,6,2016,0,3,8,6,15,13,False
933551,3,31,1987,90000,3,8,0,2,1,False
3096146,1,5,2021,525000,14,3,2,2,1,False
3031446,1,28,2020,0,3,3,7,3,18,False
1900859,7,25,2002,0,3,8,6,15,13,False
2962202,11,13,2018,1700000,13,2,7,3,1,False
3021886,11,19,2019,339000,3,3,2,3,1,False
2271039,3,12,2007,125000,1,7,6,3,1,False
2643341,11,25,2013,275000,3,3,2,3,1,False
2522560,12,5,2011,229000,3,3,2,22,18,False
981702,12,7,1987,0,3,3,0,2,2,False
2381550,2,27,2008,0,3,8,6,24,8,False
1115328,2,6,1990,63000,1,7,0,2,1,False
1558944,7,29,1997,179900,2,8,6,3,1,False
727104,6,10,1983,0,1,7,6,15,16,False
727104,6,10,1983,0,1,7,6,15,16,False
2057731,7,21,2004,640000,3,8,6,3,1,False
2434060,3,5,2010,0,3,8,6,3,5,False
1682550,4,26,1999,54500,3,8,6,3,1,False
2939269,6,19,2018,140000,91,7,6,3,1,False
2611580,6,11,2013,330000,3,8,6,18,4,False
1335678,9,16,1993,0,2,8,0,15,18,False
1624212,7,1,1998,239000,3,8,6,3,1,False
2046268,6,8,2004,241000,3,8,6,3,1,False
1532177,3,11,1997,147000,3,8,6,3,1,False
2957185,10,11,2018,1080000,11,8,6,3,1,False
3096146,1,5,2021,525000,14,3,2,2,1,False
2595723,3,22,2013,128834,3,8,6,18,4,False
2427444,1,20,2010,300000,3,8,6,3,1,False
1249539,5,20,1992,17900,0,0,0,0,0,False
3073080,9,30,2020,0,11,8,6,27,18,False
2491690,5,12,2011,1395000,3,8,6,3,1,False
2491690,5,12,2011,1395000,3,8,6,3,1,False
2491690,5,12,2011,1395000,3,8,6,3,1,False
1908558,9,4,2002,207950,3,8,6,3,1,False
1932983,12,30,2002,228900,3,8,6,3,1,False
2176971,11,28,2005,0,3,8,6,24,8,False
2135254,6,22,2005,245000,3,8,6,3,1,False
1298221,3,16,1993,116000,3,8,6,2,1,False
1075403,7,26,1989,641000,2,8,0,2,1,False
1874919,3,18,2002,0,3,8,6,15,10,False
1128097,4,10,1990,0,3,8,0,15,2,False
2075895,8,30,2004,0,3,3,2,15,5,False
1437270,7,7,1995,0,0,0,0,15,5,False
1403660,11,7,1994,84500,3,8,6,2,1,False
2018858,2,11,2004,388000,3,8,6,3,1,False
2382272,3,3,2009,420500,2,8,6,3,1,False
667706,2,19,1982,50750,3,8,6,2,1,False
2807012,6,29,2016,360000,3,3,2,3,1,False
1749137,4,14,2000,85200,1,3,2,3,1,False
3015690,10,3,2019,650000,11,8,6,3,1,False
1847634,10,11,2001,460000,3,8,6,3,1,False
1780065,9,28,2000,179950,3,8,6,3,1,False
2668429,5,9,2014,550880,2,8,6,3,1,False
2223552,7,14,2006,369950,2,3,2,3,1,False
2310481,9,10,2007,1199000,2,8,6,3,1,False
1821593,6,1,2001,0,1,7,0,15,14,False
1966548,6,18,2003,165000,3,3,2,3,1,False
1579802,11,18,1997,203000,3,8,6,3,1,False
943615,5,22,1987,0,3,8,0,15,9,False
2500871,7,8,2011,210000,3,8,6,3,1,False
3034513,10,28,2019,0,3,8,6,3,18,False
2803862,6,13,2016,0,3,8,6,15,10,False
1269205,9,15,1992,118300,3,8,0,2,1,False
2305673,8,15,2007,576950,2,3,2,3,1,False
2212820,6,1,2006,460000,3,8,6,3,1,False
855925,12,6,1985,0,3,8,0,15,9,False
3042431,4,2,2020,859000,11,8,6,2,1,False
1275161,10,12,1992,37750,1,2,0,2,1,False
2078400,10,8,2004,250000,3,7,6,3,1,False
1528311,1,13,1997,0,3,8,6,15,11,False
2088066,11,30,2004,510000,3,8,6,3,1,False
1350109,12,20,1993,123000,3,3,0,2,1,False
3005067,8,9,2019,0,91,7,6,15,1,False
2766068,11,9,2015,445000,3,8,6,3,1,False
1984198,8,22,2003,625000,3,8,6,3,1,False
1639892,9,21,1998,225000,0,3,2,3,1,False
1651801,11,19,1998,285000,3,8,6,3,5,False
1966046,6,16,2003,95000,1,7,6,3,1,False
1966046,6,16,2003,95000,1,7,6,3,1,False
1951409,4,11,2003,0,3,8,6,15,14,False
2547473,2,15,2012,0,3,3,2,15,11,False
1291381,1,15,1993,317500,3,3,0,2,1,False
1291381,1,15,1993,317500,3,3,0,2,1,False
1291381,1,15,1993,317500,3,3,0,2,1,False
2317613,10,12,2007,0,3,8,6,15,18,False
3097824,1,26,2021,0,11,8,6,15,18,False
2303420,7,23,2007,0,3,8,6,4,8,False
2112433,3,27,2005,190000,3,8,6,3,1,False
1658624,12,12,1998,300000,1,7,6,3,5,False
1658624,12,12,1998,300000,1,7,6,3,5,False
2324428,12,10,2007,260000,3,3,2,3,1,False
1278379,11,12,1992,110000,3,8,0,2,1,False
1455538,10,20,1995,0,3,8,6,15,13,False
2281639,4,19,2007,259000,3,3,2,3,1,False
2134306,6,20,2005,5400000,1,8,6,3,1,False
2134306,6,20,2005,5400000,1,8,6,3,1,False
2134306,6,20,2005,5400000,1,8,6,3,1,False
1419325,3,6,1995,0,3,8,0,15,9,False
3087321,12,7,2020,474375,11,8,6,27,1,False
1286619,12,29,1992,0,3,8,0,15,9,False
1849162,10,10,2001,0,3,8,6,15,11,False
2543278,4,17,2012,0,3,8,6,15,18,False
1369520,4,12,1994,60000,3,8,0,2,1,False
893778,8,20,1986,99500,3,8,0,2,1,False
1341510,11,3,1993,0,3,8,0,15,9,False
3060791,7,16,2020,1485000,11,8,6,2,1,False
2865730,5,10,2017,0,3,8,6,15,10,False
3055767,7,6,2020,583000,3,8,6,3,1,False
1749978,4,24,2000,171600,3,8,6,15,14,False
1943306,2,28,2003,314048,2,8,6,3,1,False
1338234,10,14,1993,0,3,8,0,15,1,False
1838660,8,20,2001,240000,3,8,6,3,1,False
1899004,7,16,2002,242000,3,8,6,3,1,False
1820255,5,24,2001,0,3,8,6,15,14,False
1788004,11,14,2000,423000,3,8,6,3,1,False
3090432,12,18,2020,0,11,8,6,15,18,False
1355441,1,10,1994,0,3,8,0,15,9,False
1465047,1,4,1996,338000,3,8,6,3,6,False
1684189,5,5,1999,200000,3,8,6,2,1,False
1118070,2,22,1990,35000,1,7,0,2,1,False
3002659,7,26,2019,1600000,11,8,6,3,1,False
2009740,11,24,2003,0,4,8,6,15,14,False
2960224,9,13,2018,0,3,8,6,2,5,False
2735563,6,2,2015,585000,3,8,6,3,1,False
1074637,7,21,1989,124000,3,8,0,2,1,False
997425,4,26,1988,25000,1,7,0,10,1,False
1656377,12,14,1998,89985,2,3,2,3,1,False
2838825,12,6,2016,450000,11,8,6,3,1,False
1721085,11,4,1999,205000,3,8,6,3,1,False
2598752,4,5,2013,90000,3,8,6,3,1,False
3028676,1,1,2020,835000,3,8,6,3,1,False
1858737,12,13,2001,0,0,0,6,15,18,False
2549423,6,14,2012,527500,3,8,6,3,1,False
2455177,6,19,2010,0,2,8,6,3,18,False
2274179,3,28,2007,299900,3,3,2,3,1,False
2961813,10,25,2018,562523,2,3,2,3,1,False
1415794,2,6,1995,260000,3,2,7,2,1,False
2808181,7,7,2016,798000,3,8,6,3,1,False
2012785,1,8,2004,0,3,8,6,18,4,False
1334891,9,29,1993,129900,2,8,0,2,1,False
3082183,11,5,2020,1289000,11,8,6,2,1,False
2083708,11,2,2004,240000,3,8,6,3,1,False
2588189,2,4,2013,0,3,8,6,15,10,False
2928331,3,28,2018,0,3,8,6,15,18,False
2479752,6,8,2006,0,3,8,6,3,16,False
3031446,1,28,2020,0,3,3,7,3,18,False
1152596,8,15,1990,214900,3,8,0,2,1,False
1591966,1,28,1998,0,3,8,6,15,18,False
2698147,10,13,2014,255000,1,7,6,3,1,False
926150,2,6,1987,79000,3,8,0,2,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
2768752,11,25,2015,2725000,1,7,6,3,1,False
1746255,3,31,2000,396990,2,0,0,3,1,False
2857360,3,23,2017,825000,11,8,6,3,1,False
2907678,12,20,2017,220000,3,3,2,3,1,False
1474470,3,12,1996,0,3,8,6,15,10,False
2199788,4,6,2006,529950,3,8,6,3,1,False
2829013,10,3,2016,1179950,10,8,6,3,1,False
2883445,8,4,2017,1175000,11,8,6,3,1,False
1023433,9,22,1988,89500,3,8,0,2,1,False
2716063,2,19,2015,0,3,8,6,15,10,False
2248675,10,27,2006,0,3,8,6,15,18,False
2665533,4,29,2014,425000,3,8,6,3,1,False
1693222,6,22,1999,87000,2,3,2,3,1,False
2463145,10,15,2010,0,3,8,6,15,10,False
2124168,5,19,2005,195950,3,3,2,3,18,False
2568131,10,4,2012,262500,3,3,2,3,1,False
2332929,2,14,2008,309000,2,3,2,3,1,False
1315104,6,3,1993,0,3,2,4,15,9,False
2900964,11,9,2017,448500,3,8,6,3,1,False
1291908,1,22,1993,120000,3,3,0,2,8,False
1676347,3,25,1999,185000,3,8,6,3,1,False
2196947,3,24,2006,139950,3,3,2,3,1,False
2655837,2,11,2014,554750,3,8,6,4,1,False
1721246,11,4,1999,172000,3,3,2,3,1,False
2358498,8,4,2008,715000,3,8,6,3,1,False
1358352,5,28,1993,0,1,2,0,2,0,False
1996486,10,1,2003,0,3,8,6,15,10,False
2844017,12,30,2016,0,3,8,6,15,18,False
1015990,8,11,1988,196000,3,8,0,2,1,False
2469324,11,24,2010,0,3,2,11,15,1,False
2863166,4,28,2017,449000,3,8,6,3,1,False
2643813,12,3,2013,0,3,8,6,15,18,False
2657612,3,6,2014,196500,3,3,2,4,18,False
2621725,7,23,2013,385000,3,3,2,3,1,False
1425187,4,14,1995,200950,2,8,6,2,1,False
2613822,6,20,2013,0,3,3,2,15,5,False
1291485,1,10,1993,0,3,8,0,15,9,False
2182365,1,17,2006,784900,3,8,6,3,1,False
1449405,8,23,1995,0,3,8,6,15,5,False
2206257,4,28,2006,308000,1,7,6,3,1,False
2206257,4,28,2006,308000,1,7,6,3,1,False
2981013,3,19,2019,332000,14,3,2,3,1,False
2856173,3,7,2017,1300000,11,8,6,3,1,False
2337248,3,10,2008,324900,3,8,6,3,1,False
2052434,6,30,2004,0,1,1,11,15,18,False
1662078,1,13,1999,140000,3,8,6,3,1,False
1696684,6,24,1999,315000,2,3,2,3,1,False
2560470,7,30,2012,0,3,2,7,15,18,False
787749,7,17,1984,64000,3,8,6,2,1,False
2667481,3,21,2014,266000,3,8,6,18,16,False
2058197,7,15,2004,166000,3,3,2,22,1,False
2477347,9,13,2010,0,3,8,6,15,11,False
2303745,8,6,2007,0,3,8,6,15,18,False
2549391,5,24,2012,0,3,8,6,15,10,False
2843881,12,29,2016,0,3,2,7,15,5,False
2843881,12,29,2016,0,3,2,7,15,5,False
2559933,8,15,2012,0,3,8,6,15,18,False
1747424,4,10,2000,249950,3,8,6,3,1,False
1516733,11,18,1996,259000,3,8,6,3,1,False
1661366,12,30,1998,0,3,8,6,15,18,False
